	Peridinin	19'-Butanoyloxyfucoxanthin	Fucoxanthin	Neoxanthin	Prasinoxanthin	19'-keto-hexanoyloxyfucoxanthin	Violaxanthin	19'-hexanoyloxyfucoxanthin	Astaxanthin	Diadinoxanthin	Dinoxanthin	Antheraxanthin	Alloxanthin	Myxoxanthophyll	Diatoxanthin	Zeaxanthin	Lutein	Canthaxanthin	Gyroxanthin diester	Echinenone	"B,e-carotene"	"B,B-carotene"
391.4	0.007493562	0.011833685	0.0119836	0.018350357	0.010669123	0.011523164	0.017506722	0.010775404	0.007814836	0.0168942	0.01516914	0.018196967	0.013903313	0.005539087	0.015299178	0.01286981	0.016117526	0.008106006	0.020418088	0.013429234	0.01605395	0.014264649
390.6	0.007292683	0.011562915	0.011648073	0.018042512	0.010379869	0.011271968	0.017181429	0.010457333	0.007628527	0.016327031	0.014834448	0.017523469	0.013348713	0.005425738	0.014798556	0.012341765	0.015593978	0.008040605	0.019821053	0.013119145	0.015485871	0.013862134
389.7	0.007121887	0.011143203	0.011332402	0.017810994	0.010065483	0.010930486	0.016588971	0.010115207	0.007450247	0.015698594	0.014335939	0.017019975	0.012907739	0.00525644	0.014184633	0.011923336	0.01495478	0.007814136	0.019482042	0.01282141	0.014815653	0.013396241
388.9	0.00691007	0.010948987	0.010972215	0.017466762	0.009713067	0.01066838	0.016136016	0.009810245	0.007276083	0.015090907	0.01387253	0.016315761	0.01233518	0.00500784	0.013795921	0.011383841	0.014439478	0.007656729	0.01883194	0.012441467	0.014239835	0.012923154
388.0	0.006728375	0.010564371	0.010666136	0.01711649	0.009439609	0.010167672	0.015472118	0.009476232	0.007018272	0.014487959	0.013254556	0.015853576	0.011905599	0.004838651	0.013321078	0.010957349	0.013841504	0.007474971	0.018330623	0.012319116	0.013583458	0.012508818
387.1	0.006559513	0.010260932	0.010407248	0.01669093	0.009131694	0.009993194	0.014838233	0.009211114	0.006868837	0.013893758	0.012742389	0.015289866	0.011431223	0.004717415	0.012785968	0.010599879	0.013256397	0.007337951	0.017764775	0.012082908	0.013029757	0.012191026
386.3	0.00634267	0.009959566	0.010115338	0.016247649	0.008804694	0.009677614	0.014181525	0.008934434	0.00671957	0.013382601	0.012232003	0.014925916	0.011014255	0.004588059	0.012329114	0.010134251	0.012687372	0.007182442	0.017248247	0.011937706	0.012505075	0.011721428
385.4	0.006241085	0.009687002	0.009866687	0.015759014	0.008573129	0.009452189	0.013701542	0.008629966	0.006640018	0.012955718	0.011786169	0.014458661	0.010696883	0.004466615	0.011967143	0.009892685	0.012244907	0.007073927	0.016847728	0.011716566	0.012125331	0.011499608
384.6	0.006110483	0.00943725	0.009616281	0.015347049	0.008334856	0.009151735	0.013125501	0.008421519	0.006546844	0.012620845	0.011333746	0.014255422	0.010450081	0.004352635	0.01174471	0.009553759	0.011861112	0.006917935	0.016473271	0.011594223	0.01177099	0.011136107
383.7	0.005955176	0.009074344	0.009315982	0.014736737	0.008097912	0.008960649	0.012488846	0.008118383	0.006405698	0.012070583	0.010788959	0.013820498	0.010007228	0.004306343	0.011264101	0.009281095	0.011379332	0.006814125	0.01596865	0.011386484	0.011337783	0.010877569
382.9	0.005753911	0.008795187	0.008954778	0.014069135	0.007768932	0.008399332	0.011731562	0.007786131	0.006191281	0.011618252	0.010160923	0.013385595	0.009595427	0.004259261	0.010938865	0.008890787	0.010841908	0.006604455	0.015380844	0.011148377	0.010768838	0.010489432
382.0	0.005585786	0.008547945	0.008661623	0.01337211	0.00746385	0.008257185	0.011154822	0.007404081	0.006099961	0.011134888	0.009618751	0.012873799	0.009243273	0.00417386	0.010550222	0.00854344	0.010405229	0.006518594	0.01480447	0.010967351	0.010385	0.01017905
381.2	0.005394061	0.008225495	0.008425203	0.01279952	0.007133554	0.007896842	0.01063127	0.007087807	0.005941821	0.01082975	0.009305929	0.012784221	0.008858053	0.004209272	0.010251228	0.008231866	0.009981135	0.006411844	0.014407451	0.010871669	0.010040173	0.009921973
380.3	0.005304478	0.007960259	0.008149853	0.012156676	0.006950272	0.007697748	0.010072639	0.006894188	0.00582917	0.010430292	0.008938049	0.012434363	0.008590618	0.00407436	0.009767518	0.008012476	0.009636106	0.006340409	0.014094555	0.010668788	0.009791122	0.009575441
379.5	0.005049829	0.007666306	0.007883054	0.011645581	0.006653745	0.007476104	0.009610771	0.006715335	0.005754202	0.010077426	0.008621205	0.012229021	0.00822322	0.004023205	0.009536038	0.007635802	0.009277948	0.00620714	0.013580184	0.010559168	0.009353822	0.009226946
378.6	0.005003228	0.007433874	0.007621958	0.011117506	0.006483015	0.007219643	0.009314969	0.006374165	0.005612499	0.009806446	0.008256169	0.011956248	0.007928728	0.004090806	0.009285875	0.007448653	0.009047799	0.006101701	0.013319034	0.010460409	0.009114938	0.009056401
377.8	0.00488468	0.007235876	0.007451222	0.010784514	0.006250302	0.007026443	0.009003075	0.006204971	0.005573514	0.009533244	0.008160845	0.011769416	0.007656321	0.004120293	0.008941204	0.007209092	0.008751393	0.005956848	0.012962342	0.010412412	0.00885608	0.008714156
376.9	0.004719869	0.007126345	0.007168312	0.01030625	0.006014447	0.006790253	0.008766861	0.005958143	0.005409526	0.009234281	0.007965152	0.011544481	0.007368752	0.004114648	0.00878859	0.00690751	0.008521395	0.005936453	0.012603635	0.010196393	0.008540314	0.008457507
376.1	0.004568253	0.006823354	0.007062239	0.010055072	0.005863513	0.006617026	0.008455271	0.005809904	0.005366171	0.008990161	0.007736341	0.01148781	0.007087512	0.004112761	0.008411941	0.006597832	0.008240905	0.005843854	0.012316815	0.010294503	0.008262658	0.008161328
375.2	0.004518901	0.006662229	0.006774643	0.009707444	0.005685678	0.006426694	0.008247508	0.005504205	0.005219623	0.008666506	0.007540473	0.011078805	0.006803673	0.004218895	0.008055914	0.006437793	0.008002613	0.005740032	0.012024273	0.010062537	0.008040088	0.008012879
374.3	0.004302482	0.006440158	0.006600567	0.009604222	0.005426857	0.006191794	0.00811974	0.005355752	0.005174464	0.008461289	0.007358768	0.010901955	0.006520701	0.004284647	0.007856851	0.006116111	0.007756457	0.005648837	0.011774484	0.010005626	0.007670672	0.007707651
373.5	0.004253386	0.006206204	0.006386911	0.009129219	0.005298439	0.00597326	0.007853143	0.00517732	0.005078366	0.00805138	0.007132373	0.011017008	0.006230362	0.004252023	0.007475994	0.006008839	0.007477637	0.005555238	0.011515535	0.009915051	0.007442099	0.007485734
372.6	0.004150612	0.006046228	0.00621715	0.008968832	0.005070521	0.005736062	0.007753108	0.00501902	0.005073625	0.007799449	0.006942052	0.010685075	0.006020591	0.004262438	0.007258989	0.005801289	0.007201965	0.005321419	0.01119624	0.00992398	0.007215187	0.007269057
371.8	0.004027462	0.005896271	0.006038322	0.008794584	0.004964878	0.005726162	0.007566838	0.004770124	0.004902064	0.007479935	0.006846161	0.010561883	0.005757866	0.004288126	0.006987936	0.005509723	0.00691152	0.005403985	0.010983803	0.009824576	0.006800125	0.007051067
370.9	0.003924487	0.005708462	0.005818947	0.008664116	0.004728166	0.005404916	0.007320284	0.004688849	0.004873969	0.00726593	0.006613522	0.010198429	0.005479058	0.004417971	0.006700782	0.00518983	0.006758029	0.005155865	0.010647371	0.009618769	0.006659171	0.00685372
370.1	0.003848058	0.005442839	0.005660365	0.008451993	0.004530231	0.005347099	0.00694478	0.00444665	0.004793469	0.00696789	0.006395233	0.01015544	0.005273905	0.004339277	0.006424054	0.005032347	0.006490829	0.005231676	0.010544674	0.009581191	0.006305823	0.006652155
369.2	0.0037792	0.005453566	0.00548938	0.008280358	0.004398472	0.005119934	0.006856119	0.004278322	0.004842042	0.006679654	0.006186107	0.009736161	0.005028916	0.00448636	0.006187892	0.004830167	0.00613278	0.005086219	0.010142745	0.009488862	0.006164891	0.006465771
368.4	0.003646875	0.005266472	0.005349821	0.008078963	0.004207939	0.004974085	0.006600699	0.004160744	0.004710027	0.006398196	0.005901991	0.009762218	0.004734836	0.00450436	0.005897288	0.004647724	0.005912932	0.004993629	0.009870733	0.009520939	0.00581887	0.006227668
367.5	0.003589334	0.005057151	0.005150222	0.007941428	0.004108782	0.004830305	0.00626498	0.004037067	0.004700984	0.006225489	0.005755407	0.009438898	0.004619462	0.00452915	0.005696489	0.004473183	0.005696362	0.00495369	0.009720436	0.009371629	0.005624682	0.006132843
366.7	0.003504287	0.004940403	0.004938981	0.007562786	0.003980018	0.00473746	0.006045296	0.003781038	0.004564541	0.00584417	0.005477469	0.009230917	0.004443617	0.004450899	0.005647439	0.00433189	0.005409951	0.004959718	0.009451128	0.00925055	0.00533594	0.005874864
365.8	0.003418672	0.004840026	0.004850525	0.00733074	0.003814962	0.004474504	0.005800218	0.003682472	0.004473136	0.00557193	0.005301444	0.009083102	0.004228814	0.004498445	0.005455981	0.004111352	0.005131594	0.004819939	0.00905716	0.00928787	0.005024319	0.005712886
365.0	0.003329694	0.004641599	0.004665175	0.007065581	0.003683286	0.004343718	0.005522049	0.003506094	0.004425332	0.005408087	0.004999417	0.008956433	0.004053885	0.004397782	0.005230527	0.003984587	0.004917421	0.004690546	0.008982329	0.00905932	0.004848367	0.005574201
364.1	0.003258003	0.004455414	0.004471596	0.006929362	0.003553489	0.004287456	0.005172093	0.0034035	0.004347872	0.005243104	0.00475028	0.008682053	0.00393344	0.004521461	0.004989819	0.0038827	0.004767448	0.004702028	0.008732851	0.009096419	0.004682462	0.005555552
363.3	0.00319473	0.004331829	0.004336982	0.006753471	0.003364369	0.004087469	0.004996939	0.003335178	0.004286752	0.005059734	0.004582446	0.008634307	0.003703034	0.004344754	0.004949692	0.003774403	0.004598557	0.004658167	0.008439476	0.009047595	0.004563737	0.005247874
362.4	0.003196613	0.00417275	0.004338227	0.006431138	0.003267963	0.003993758	0.00459663	0.003166832	0.004215137	0.004867196	0.00435396	0.008611756	0.003653945	0.004437602	0.004598064	0.003712703	0.004357405	0.004584606	0.008285113	0.009039332	0.004301401	0.00527715
361.5	0.00310719	0.004021403	0.004114258	0.006078256	0.00318543	0.003909739	0.004443677	0.00303232	0.004100418	0.004631605	0.004038785	0.008296145	0.003530474	0.004178109	0.00469697	0.003561478	0.00419618	0.004440639	0.00807059	0.008742605	0.004102411	0.005103229
360.7	0.003038321	0.004111698	0.004023905	0.005851564	0.003065369	0.003858294	0.004387651	0.002912637	0.00406052	0.004512046	0.004085008	0.00820288	0.003418376	0.004121111	0.004552689	0.003396823	0.003978956	0.004478096	0.007654495	0.00876431	0.004006913	0.005064454
359.8	0.002959645	0.003826946	0.003811029	0.005654661	0.003017003	0.003686218	0.00403077	0.002811834	0.003947651	0.004356473	0.003787251	0.008051647	0.003325945	0.003985701	0.004410982	0.003363817	0.003907556	0.004473335	0.007573635	0.008610205	0.003916787	0.004974919
359.0	0.002989074	0.003762215	0.003736979	0.005540025	0.002966505	0.003651535	0.004027111	0.002730819	0.00397622	0.004298235	0.00375802	0.008173221	0.003264918	0.003983853	0.004519237	0.003315958	0.003808995	0.004397595	0.007403558	0.008661524	0.003958285	0.004962894
358.1	0.002882669	0.003707812	0.003685509	0.00514921	0.002780158	0.003488878	0.003701628	0.002641088	0.003985466	0.004032096	0.003455003	0.007976211	0.003207644	0.003825862	0.004301186	0.003164388	0.003647741	0.004205549	0.007203578	0.008565171	0.003778453	0.004807191
357.3	0.002917744	0.003648931	0.003581409	0.005095562	0.002723236	0.003367631	0.003568889	0.00250782	0.003883006	0.003990227	0.003450241	0.007900839	0.003204892	0.003857078	0.004213691	0.003108354	0.003562962	0.004283818	0.007089699	0.008484071	0.003747945	0.004914519
356.4	0.002877089	0.003417976	0.00350014	0.00481627	0.002537842	0.003449618	0.003425053	0.002443933	0.003855048	0.003840603	0.003298598	0.00799614	0.003012126	0.003747258	0.004125433	0.003131029	0.003425977	0.00424824	0.006946685	0.008520638	0.003630349	0.00490012
355.6	0.002800515	0.003398636	0.00344288	0.004586112	0.002516695	0.003254791	0.003309005	0.002466098	0.003767933	0.003711974	0.003157065	0.007823464	0.003041189	0.00373486	0.004146286	0.003106709	0.003240431	0.004202264	0.006781869	0.008369424	0.003503338	0.004810324
354.7	0.002790681	0.003359848	0.003241654	0.004658601	0.002464521	0.003224033	0.003232355	0.00230199	0.003663149	0.003700349	0.003109473	0.007694702	0.003030887	0.003463381	0.004310232	0.003056441	0.003227989	0.004129438	0.006628159	0.008197691	0.003408718	0.004764538
353.9	0.002794835	0.00337603	0.003203705	0.004471601	0.002311425	0.003002012	0.003212893	0.002231645	0.003726369	0.003606819	0.00314786	0.007667879	0.002969264	0.003722194	0.004134172	0.003010167	0.003157511	0.004155119	0.006553511	0.008323151	0.003470987	0.004706861
353.0	0.002715841	0.003140079	0.003212247	0.004234237	0.002523396	0.003111413	0.002952962	0.002147807	0.003631903	0.003393741	0.002949277	0.007649508	0.003036698	0.003553796	0.004093237	0.003035524	0.003009994	0.004008396	0.006392898	0.008110836	0.003260878	0.004823073
352.2	0.00285285	0.003206453	0.003064213	0.004198708	0.002390991	0.002898213	0.002935349	0.002061752	0.003640154	0.003493414	0.002777703	0.007368154	0.003075318	0.003592299	0.004017097	0.003031268	0.003019383	0.003896402	0.006240332	0.008020551	0.003300177	0.004772534
351.3	0.002722786	0.00321442	0.003076071	0.00407	0.00233619	0.003006872	0.002805418	0.001978006	0.003556996	0.003389272	0.002627651	0.007577551	0.003074127	0.003440904	0.00403456	0.002961727	0.002982329	0.003984611	0.006195375	0.007937591	0.003170079	0.004669742
350.5	0.002876299	0.003147854	0.003049335	0.003897929	0.0023634	0.003013585	0.002651817	0.001894897	0.003662005	0.003347714	0.002705693	0.007741797	0.003068499	0.003548625	0.003893503	0.002941012	0.002884253	0.00413699	0.005988274	0.008029941	0.0032109	0.004630146
349.6	0.002869697	0.003030873	0.003043807	0.003851411	0.002406996	0.002910877	0.002520557	0.001935523	0.0035626	0.00328186	0.00249915	0.007654632	0.003079164	0.003323124	0.00395373	0.002873784	0.002898624	0.004045684	0.005960661	0.007923454	0.00329941	0.00455737
348.7	0.002946149	0.003138778	0.002962815	0.003774559	0.002274947	0.002789343	0.002510564	0.00201666	0.003617487	0.003244121	0.00215309	0.007771121	0.0030884	0.003550316	0.003958041	0.003120895	0.002744398	0.003889279	0.005904888	0.007850313	0.00331255	0.004939412
347.9	0.002948126	0.002981994	0.003062052	0.003893886	0.002372781	0.003046309	0.002303901	0.0020877	0.003595485	0.003446828	0.002297231	0.007486029	0.003004822	0.003509564	0.003846381	0.002921115	0.002742514	0.003911041	0.005616999	0.007855438	0.003322701	0.004699301
347.0	0.002993406	0.002971241	0.003026391	0.003590438	0.00245601	0.002812409	0.002224362	0.002055431	0.00354831	0.003464802	0.001883271	0.00775216	0.003019244	0.003213986	0.003969735	0.003000841	0.002963499	0.003718422	0.005471093	0.007658086	0.003143466	0.004654704
346.2	0.00296945	0.003024712	0.003025138	0.003679693	0.002435075	0.00292798	0.002215201	0.00201059	0.003731315	0.003711262	0.001992766	0.007357203	0.002941958	0.00333084	0.004027749	0.002939885	0.002878143	0.003859906	0.005516208	0.007620836	0.003453417	0.004646283
345.3	0.003026182	0.003124998	0.00310519	0.003723598	0.002552987	0.002996547	0.002073963	0.002091374	0.003462171	0.003671843	0.002007188	0.007743313	0.002959948	0.003297607	0.003898937	0.002900448	0.002959087	0.003675879	0.005288313	0.007427863	0.003207123	0.004646279
344.5	0.003233962	0.002958683	0.003061201	0.003515982	0.002529558	0.002807293	0.001918308	0.002103688	0.003767766	0.003895158	0.001755224	0.007724097	0.002856744	0.003155841	0.003765153	0.003078862	0.002969624	0.00374422	0.005558865	0.007672221	0.003299458	0.004430705
343.6	0.003211216	0.003131221	0.003111865	0.003342398	0.002509092	0.003032498	0.002005469	0.002036423	0.003471887	0.003840083	0.001652528	0.008000082	0.00293327	0.003144402	0.004149623	0.00287617	0.002848755	0.003755826	0.005262135	0.007296067	0.003298415	0.004603058
342.8	0.003215324	0.003271569	0.003185873	0.003506116	0.002586329	0.003320864	0.001725324	0.002041046	0.003777828	0.004053359	0.002137895	0.007716213	0.002699233	0.003066961	0.003692918	0.002973065	0.003078445	0.004078394	0.005262831	0.007341985	0.003478786	0.004380416
341.9	0.003339994	0.003108542	0.003205575	0.00332194	0.002743969	0.00340182	0.001871015	0.00237346	0.003957998	0.004049472	0.001880511	0.008160089	0.002780031	0.002959693	0.004056108	0.003011221	0.002907131	0.004323195	0.005339781	0.007173752	0.003610186	0.004356347
341.1	0.003458749	0.003290505	0.003174601	0.003347276	0.002832482	0.003254276	0.001736836	0.002425458	0.003715381	0.004121694	0.001943399	0.007839337	0.002673478	0.002882961	0.003923172	0.002922264	0.003106595	0.004213683	0.005284406	0.007103666	0.00331707	0.004222092
340.2	0.003677722	0.003124794	0.003325328	0.003352413	0.002749205	0.00337395	0.00170332	0.002248118	0.003748734	0.004129069	0.001755423	0.008203985	0.002754517	0.002763438	0.003710872	0.002990175	0.002996487	0.00435523	0.005280235	0.007266124	0.003270928	0.004202451
339.4	0.003501897	0.00324365	0.003375024	0.003591992	0.002859224	0.003427539	0.00164589	0.002478241	0.003882002	0.004307896	0.002010061	0.007976918	0.00260173	0.002733327	0.003669839	0.002950439	0.003290125	0.004650318	0.005441918	0.006898925	0.003538884	0.004242252
338.5	0.003714413	0.003441226	0.003450585	0.003337289	0.002859668	0.003383433	0.001821712	0.002270633	0.004115907	0.004110547	0.001726931	0.008439907	0.002569156	0.002698208	0.003963521	0.002964926	0.003114009	0.004835708	0.005553147	0.007248837	0.003468611	0.004139233
337.7	0.003888248	0.003238583	0.003441351	0.003377148	0.002838991	0.003431984	0.001682852	0.002513733	0.004180798	0.004010167	0.001938768	0.008277539	0.002462485	0.002602696	0.003653119	0.00289718	0.003161973	0.004979686	0.00575837	0.007017779	0.003446725	0.004038758
336.8	0.003828426	0.00329723	0.003488333	0.003342316	0.002977446	0.003483274	0.001696767	0.002509745	0.004274874	0.004008582	0.001777539	0.008025508	0.002546548	0.002559342	0.003614125	0.002698651	0.003123202	0.005211619	0.005604494	0.006969927	0.003305683	0.003872869
335.9	0.003900787	0.00360589	0.003449318	0.003497581	0.002829654	0.003547008	0.001933538	0.002488919	0.004394762	0.003816506	0.001897042	0.00806689	0.002286173	0.002408082	0.003485931	0.00282325	0.003158537	0.005535618	0.005764935	0.006787331	0.003373685	0.003398731
335.1	0.003968371	0.003348001	0.003580042	0.003584152	0.002916968	0.003508448	0.001914226	0.002547492	0.004380808	0.003684102	0.00192485	0.008008779	0.002554095	0.002262281	0.003284972	0.002558916	0.003108935	0.005997291	0.005960304	0.006719252	0.003244054	0.003230763
334.2	0.004257055	0.003473557	0.003628654	0.003616846	0.002931347	0.00362865	0.002139956	0.002651889	0.004779168	0.003615692	0.001999056	0.007939256	0.002364963	0.002271385	0.003230795	0.002986715	0.003169055	0.006554794	0.006558461	0.006644032	0.003217937	0.00305303
333.4	0.004184821	0.003457099	0.003735327	0.004070483	0.002753273	0.003506213	0.002079537	0.002557541	0.004626393	0.003486738	0.001979177	0.008398169	0.002287687	0.002145474	0.003218806	0.002702297	0.003251518	0.00728239	0.006459683	0.006786701	0.0030211	0.002749371
332.5	0.004386936	0.003566939	0.003610657	0.00425246	0.002845631	0.003504968	0.002569193	0.002570076	0.004786661	0.00362466	0.002303719	0.008241663	0.002286783	0.002262151	0.003168731	0.002763133	0.00316542	0.007953484	0.006649924	0.006686653	0.003068728	0.002565891
331.7	0.004333388	0.003498897	0.00354966	0.004230634	0.002645992	0.003467741	0.002692855	0.00247661	0.005024657	0.003431323	0.002339633	0.008253225	0.002170871	0.001841673	0.003049164	0.002773337	0.003091631	0.008904447	0.006953911	0.006752975	0.002876363	0.002350396
330.8	0.004527145	0.003361179	0.003642225	0.004518244	0.002668705	0.003520363	0.002652264	0.002627218	0.004954937	0.003404053	0.00239556	0.008393625	0.002175119	0.001466985	0.002996785	0.002626528	0.003190778	0.010012913	0.007061239	0.006808688	0.002627178	0.002014277
330.0	0.004520768	0.003335844	0.003602272	0.00473496	0.002583804	0.00347086	0.002839117	0.002456791	0.00547575	0.003390936	0.002329357	0.008391889	0.00211113	0.001660788	0.00284887	0.0027143	0.003170769	0.011458579	0.007067432	0.006753171	0.002579097	0.001968332
329.1	0.004512788	0.00318511	0.003499489	0.004799096	0.002572601	0.003476957	0.002808898	0.002383641	0.005041451	0.003531324	0.002638736	0.0084159	0.001922511	0.001415628	0.002804536	0.002599808	0.003083461	0.013002642	0.007092262	0.007055754	0.002837658	0.001980391
328.3	0.004610986	0.003223821	0.003427036	0.004846219	0.002506858	0.003193934	0.002930299	0.002279884	0.004768536	0.003436596	0.002438082	0.008339344	0.002139788	0.000912811	0.002744486	0.00261245	0.003010074	0.015245895	0.006933863	0.007019608	0.001114566	0.002397731
327.4	0.004645693	0.002974287	0.003402814	0.004772957	0.002271887	0.002989947	0.002657279	0.002213978	0.0038627	0.003372762	0.002312646	0.008466798	0.001865099	0.000520143	0.002788161	0.002568465	0.003033254	0.017535159	0.006843641	0.007218998	0.001253592	0.003717104
326.6	0.004584811	0.003146615	0.003210276	0.004404111	0.002328674	0.00291063	0.002758607	0.002033658	0.002079492	0.003127524	0.002188192	0.00822544	0.001874194	-0.000709313	0.002742755	0.002513313	0.002784087	0.02062613	0.006658684	0.007379683	-0.001210335	0.004000421
325.7	0.004836749	0.002902441	0.003236227	0.0043634	0.002192989	0.002916285	0.002447555	0.002186994	-0.001699306	0.003294315	0.00214062	0.008329836	0.001784106	-0.002658956	0.002244629	0.002588111	0.002854269	0.024155058	0.006896261	0.007775193	-0.004533507	0.006328553
324.9	0.00499529	0.002847727	0.003208896	0.004031437	0.002183768	0.00274614	0.002289443	0.002102304	-0.004573508	0.003162757	0.001841397	0.008381722	0.001730544	-0.004142885	0.002409547	0.002750693	0.002694893	0.028574243	0.006849175	0.008173547	-0.007617551	0.007649671
324.0	0.004910965	0.002853252	0.003123901	0.004099962	0.002170519	0.002816987	0.002180438	0.002132154	-0.007622598	0.0032793	0.001793498	0.008159075	0.001652934	-0.006010465	0.002289818	0.002629768	0.002854975	0.033756531	0.006598223	0.008530964	-0.009825532	0.010265775
323.1	0.005044096	0.002717109	0.003055541	0.003788771	0.002062112	0.002800286	0.001899691	0.001899444	-0.008466569	0.00314443	0.001671536	0.008070054	0.001566487	-0.007385396	0.002154375	0.002631762	0.002716422	0.039905705	0.006466829	0.009253999	-0.01076683	0.009324531
322.3	0.005223693	0.002671235	0.003098014	0.003741016	0.002206834	0.00265556	0.001781534	0.002003334	-0.010106014	0.003030615	0.001546746	0.008132141	0.001513802	-0.008707605	0.001897797	0.002819094	0.002667336	0.046801388	0.00654163	0.009895389	-0.012624483	0.010024513
321.4	0.005305408	0.00254192	0.003091997	0.003668014	0.002202209	0.002800205	0.001673086	0.001894392	-0.009871297	0.002907758	0.001760737	0.008107691	0.001512118	-0.009051837	0.001704091	0.002870388	0.002561727	0.053753261	0.006221331	0.010801304	-0.012566861	0.009295534
320.6	0.005465455	0.002521526	0.003041854	0.003631331	0.0021893	0.002740231	0.001637375	0.002096192	-0.010373289	0.002791957	0.001841448	0.008202782	0.001489674	-0.007356225	0.001808447	0.002939965	0.0026447	0.060945236	0.006308572	0.011485335	-0.0120045	0.010451665
